year,month,day,網紅博客,網民,匿名,媒體,機構及社群,政界人士,企業品牌,演藝明星,商界名人,author_total,Facebook - 群組 或專頁,香港高登,香港01,LIHKG,香港討論區-discuss.com.hk,雅虎(香港),親子王國,香港討論區-uwants.com,Facebook香港,publisher_total,keywords_total,pos_count,neg_count,neu_count,emo_score,manual_pos,manual_neg,manual_equ,manualemo_score,correlation_keyword0,correlation_value0,correlation_keyword1,correlation_value1,correlation_keyword2,correlation_value2,arrival_total,departure_total
2020,7,14,0,2,1,5,0,0,0,0,0,8,0,0,0,1,0,1,1,0,5,8,11,6,1,0,0.714285714,3,0,0,1,澳門,3,新冠,2,肺炎,2,2.105,3.711
2020,7,15,1,1,0,3,2,0,0,0,0,7,0,1,0,0,0,0,0,0,6,7,8,7,0,0,1,1,4,0,-0.6,檢疫,4,豁免,3,人數,2,1.748,5.057
2020,7,16,0,1,6,1,0,0,0,0,0,8,0,0,0,0,0,6,0,0,2,8,14,6,0,0,1,0,0,0,0,記者,2,檢測,2,廣東,1,2.107,4.917
2020,7,17,0,0,2,1,0,0,0,0,0,3,0,0,1,0,0,1,0,0,1,3,6,3,0,0,1,1,0,0,1,新冠,1,肺炎,1,司機,1,1.453,4.374
2020,7,18,0,8,4,19,1,2,0,0,0,34,0,1,2,0,1,2,0,0,28,34,26,8,0,0,1,13,1,0,0.857142857,廣東,11,檢測,9,隔離,6,1.931,1.883
2020,7,19,0,8,0,7,1,0,0,0,0,16,0,1,0,0,1,0,2,0,12,16,18,6,1,0,0.714285714,9,1,1,0.8,澳大橋,4,珠海,4,香港,4,1.367,2.206
2020,7,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,0,0,1,0,0,0,0,澳門,1,觀察,1,,0,1.517,2.55
2020,7,21,1,7,0,2,1,0,0,0,0,11,0,0,0,2,0,0,0,0,9,11,9,5,2,0,0.428571429,1,7,0,-0.75,疫情,6,香港,4,老美借,3,1.299,2.047
2020,7,22,0,3,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,3,4,4,1,3,0,-0.5,0,1,0,-1,疫情,3,老美借,3,外傭,1,1.254,3.168
2020,7,23,0,1,2,3,0,0,0,0,0,6,0,0,1,1,0,1,0,0,3,6,12,6,0,0,1,3,0,0,1,機場,1,人士,1,外傭來,1,1.57,3.41
2020,7,24,1,0,2,8,0,0,0,0,0,11,0,0,2,0,0,0,0,0,9,11,17,6,0,0,1,4,1,0,0.6,檢測,4,確診,2,口岸,2,0.873,3.485
2020,7,25,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,6,3,0,0,1,1,1,0,0,武漢,1,處人員,1,狗日,1,1.479,3.927
2020,7,26,0,1,0,2,1,0,0,0,0,4,0,0,0,1,0,0,0,0,3,4,6,4,0,0,1,1,2,0,-0.333333333,隔離,3,新冠,1,医学观察,1,0.992,3.883
2020,7,27,0,0,3,1,0,0,0,0,0,4,0,0,2,0,0,1,0,0,1,4,6,4,0,0,1,1,0,0,1,確診,2,消防,2,隔離,1,1.154,3.198
2020,7,28,0,2,1,1,1,1,0,0,0,6,0,0,0,0,0,1,0,0,5,6,7,6,0,0,1,0,3,0,-1,豁免,3,香港,3,司機,2,0.902,1.446
2020,7,29,0,3,2,1,0,0,0,0,0,6,0,1,2,0,0,0,0,0,3,6,10,4,1,1,0.6,1,0,0,1,抗疫,2,香港,2,明報,1,1.282,2.989
2020,7,30,0,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,2,4,2,0,0,1,1,0,0,1,澳洲,1,香港,1,廣東,1,0.734,4.113
2020,7,31,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0,0,0,隔離,1,感染者,1,,0,0.663,3.36
2020,8,1,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,3,6,2,0,1,1,2,0,0,1,gotrip,1,hk,1,美國,1,1.099,4.784
2020,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0
2020,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,23.399,29.089
2020,8,4,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,5,3,0,0,1,1,0,0,1,港人,2,新冠,1,72,1,23.908,18.316
2020,8,5,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,4,1,1,0,0,1,0,0,1,港人,1,澳門,1,司機,1,1.576,0.855
2020,8,6,0,1,1,5,0,0,0,0,0,7,0,0,0,0,1,1,0,0,5,7,11,6,0,0,1,4,0,0,1,24,2,小時,2,感染者,2,2.652,0.899
2020,8,7,2,3,2,9,2,2,0,0,0,20,0,0,1,0,1,1,0,1,16,20,19,8,0,0,1,6,1,2,0.714285714,檢測,9,廣東,7,澳門,5,3.465,1.485
2020,8,8,0,0,1,3,2,0,0,0,0,6,0,0,1,0,0,0,0,0,5,6,10,6,0,0,1,2,1,0,0.333333333,廣東,2,檢測,2,收緊,1,3.974,3.714
2020,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.147,2.873
2020,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,3.903,2.386
2020,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.69,2.22
2020,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,2.265,1.418
2020,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.704,3.865
2020,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.224,2.659
2020,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.454,2.848
2020,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.588,2.926
2020,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.635,2.56
2020,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.555,1.554
2020,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.238,2.351
2020,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0.933,1.914
2020,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.49,2.315
2020,8,22,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,7,4,0,0,1,4,0,0,1,確診,2,檢疫,1,新冠,1,1.574,2.861
2020,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.216,2.71
2020,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.686,2.522
2020,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.343,1.692
2020,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.167,2.427
2020,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.405,2.101
2020,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.376,2.273
2020,8,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.868,2.493
2020,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.762,2.837
2020,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,2.443,2.216
2020,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,2.112,2.522
2020,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0
2020,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,29.015,27.507
2020,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,18.967,16.679
2020,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.167,0.73
2020,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,2.001,0.629
2020,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,2.451,1.417
2020,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,3.045,3.165
2020,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.164,2.501
2020,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,3.625,2.175
2020,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.822,1.905
2020,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.571,0.89
2020,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.694,3.566
2020,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,5.368,2.082
2020,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,3.444,1.468
2020,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,2.973,2.159
2020,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,2.196,2.747
2020,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.7,1.923
2020,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.949,1.909
2020,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,2.917,2.113
2020,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,4.05,1.762
2020,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,2.492,1.524
2020,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.956,1.709
2020,9,24,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0,0,0,檢測,1,病毒,1,,0,2.047,1.804
2020,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.626,1.975
2020,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,2.156,2.177
2020,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,2.363,2.121
2020,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,2.637,1.683
2020,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,2.064,1.595
2020,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,2.495,1.95
2020,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,3.203,1.924
2020,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0
2020,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,21.777,24.429
2020,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,17.107,14.525
2020,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.646,1.146
2020,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,3.096,0.621
2020,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,2.516,1.433
2020,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,3.624,3.894
2020,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.178,1.501
2020,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,2.339,2.099
2020,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,2.171,2.172
2020,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.918,1.974
2020,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.676,3.968
2020,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.236,1.151
2020,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.903,1.832
2020,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,2.53,2.3
2020,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,2.375,2.407
2020,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,2.074,2.22
2020,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,2.762,1.546
2020,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.759,1.314
2020,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.754,1.889
2020,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.868,2.058
2020,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.59,1.681
2020,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.834,1.923
2020,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.926,1.729
2020,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,2.207,1.591
2020,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.762,0.929
2020,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.619,1.056
2020,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.118,1.485
2020,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.198,1.849
2020,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.643,1.997
2020,11,1,1,0,1,2,1,0,0,0,0,5,0,0,0,0,0,1,0,0,4,5,8,4,1,0,0.6,0,0,0,0,地區,2,疫情,2,簽證,1,1.506,2.145
2020,11,2,1,0,5,0,2,1,0,0,0,9,0,0,5,0,0,0,0,0,4,9,11,5,2,0,0.428571429,1,1,0,0,旺角,5,市民,2,服務,2,0,0
2020,11,3,1,1,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,8,10,6,0,0,1,6,0,0,1,旅客,4,地區,3,簽證,2,19.26,19.181
2020,11,4,0,3,0,2,1,0,0,0,0,6,0,0,0,0,2,0,0,0,4,6,5,5,0,1,1,1,0,0,1,檢疫,6,地區,3,中國,1,17.657,13.575
2020,11,5,1,1,0,2,2,0,0,0,0,6,0,0,0,0,0,0,0,0,6,6,7,6,0,0,1,0,0,0,0,檢疫,4,中國,2,地區,2,0.96,0.625
2020,11,6,0,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,3,3,4,3,0,0,1,0,0,0,0,檢疫,2,中國,2,溝通,1,3.078,0.778
2020,11,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0,0,0,檢疫,1,中國,1,,0,1.945,1.006
2020,11,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0,0,0,檢疫,1,中國,1,,0,2.326,3.67
2020,11,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,1,0,0,1,肇始,1,防控,1,,0,1.289,2.241
2020,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,2.74,2.269
2020,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,3.008,1.657
2020,11,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,0,機動車,1,澳門,1,,0,2.176,1.423
2020,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.803,4.223
2020,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.594,1.532
2020,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.431,1.655
2020,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.915,1.738
2020,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.086,1.819
2020,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.027,2.394
2020,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.171,2.232
2020,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.076,1.872
2020,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.404,2.47
2020,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.711,2.183
2020,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.664,1.969
2020,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,3.465,1.439
2020,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.815,2.325
2020,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.993,2.154
2020,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.81,2.196
2020,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,2.1,2.693
2020,11,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,2.09,2.419
2020,11,30,0,1,0,1,2,1,0,0,0,5,0,0,0,0,0,0,0,0,5,5,5,5,0,0,1,1,1,0,0,輸入,4,檢測,3,惠州,1,2.687,2.452
2020,12,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,0,-1,0,0,0,0,惠州,1,輸入,1,,0,2.233,1.933
2020,12,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,司機,1,內地,1,,0,0,0
2020,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,18.697,20.024
2020,12,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,1,0,-1,0,0,0,0,清零,1,禁止,1,,0,16.565,14.823
2020,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.181,0.762
2020,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,2.778,0.538
2020,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,2.378,1.153
2020,12,8,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,2,2,4,2,0,0,1,1,0,0,1,台灣,1,防疫,1,疫情,1,2.229,3.466
2020,12,9,0,0,2,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,1,3,4,3,0,0,1,1,0,0,1,服務,2,申請,2,your,1,1.024,2.453
2020,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,2.971,2.321
2020,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.896,1.427
2020,12,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,0,0,1,0,0,0,0,新加坡,1,香港,1,,0,2.51,1.439
2020,12,13,0,1,5,4,0,0,0,0,0,10,0,0,0,1,0,5,0,0,4,10,8,5,1,0,0.666666667,3,0,0,1,新加坡,8,香港,5,檢疫,2,1.191,4.104
2020,12,14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,0,0,1,0,0,0,0,檢測,1,檢疫,1,,0,1.663,3.489
2020,12,15,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,4,2,0,0,1,1,0,0,1,AirAsia,1,泰國,1,外傭,1,1.553,2.641
2020,12,16,0,2,1,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,3,4,2,1,0,0.333333333,0,0,0,0,酒店,2,性工作者,2,BA%,1,1.402,4.015
2020,12,17,0,1,2,1,0,0,0,0,0,4,0,0,0,1,0,2,0,0,1,4,6,2,2,0,0,0,0,0,0,貨車,2,口岸,2,酒店,1,1.418,3.722
2020,12,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,0,防疫,1,海關,1,,0,1.366,3.443
2020,12,19,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,3,5,2,0,1,1,1,0,0,1,報道,2,事務,1,防疫,1,1.969,3.542
2020,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.526,3.35
2020,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,1.933,2.739
2020,12,22,0,0,5,1,0,0,0,0,0,6,0,0,2,0,0,3,0,0,1,6,6,4,0,2,1,1,0,0,1,21,3,澳門,3,英國,2,1.697,1.931
